modality,x,y
Xenium,4214.023999023438,855.6607177734375
Xenium,3451.43662109375,2247.0434814453124
Xenium,4511.408203125,6199.138403320312
Xenium,1721.5763244628906,6646.782934570312
Xenium,1434.2873229980469,1052.599658203125
Xenium,593.1268249511719,2988.394140625
Xenium,2526.2026977539062,6740.322778320312
Xenium,2249.283032226562,1126.4844970703125
Xenium,2890.205444335937,3618.9567626953126
Xenium,3464.774731445312,1894.9521484375
Xenium,3102.36552734375,1699.705322265625
Xenium,2243.037109375,509.6383972167969
Xenium,2170.866796875,1609.5403686523437
Xenium,2940.795178222656,6689.05341796875
Xenium,5329.930810546874,1002.7301208496092
Xenium,284.8193115234375,544.6723114013672
Xenium,4527.266015624999,6307.429150390625
Xenium,2105.903637695312,3028.693811035156
Xenium,2100.9424682617187,762.865557861328
Xenium,1013.5254943847656,1827.31904296875
Xenium,2400.581994628906,430.8670959472656
Xenium,3419.6367431640624,5321.102514648437
Xenium,3493.2821044921875,4433.884716796875
Xenium,824.9920806884766,491.663003540039
Xenium,3038.9220336914063,4565.51767578125
Xenium,4222.953149414062,1047.2873657226562
Xenium,2882.3057983398435,5261.861083984375
Xenium,2148.7416870117186,6421.740454101562
Xenium,5023.028100585937,805.1404510498047
Xenium,1218.6308471679688,2448.75869140625
Xenium,3284.6701904296874,2885.519860839844
Xenium,1519.1057434082031,5516.824560546875
Xenium,491.6126800537109,4456.556225585938
Xenium,4658.44658203125,6308.886767578125
Xenium,3422.582482910156,1878.432556152344
Xenium,873.6970703124999,883.8678100585937
Xenium,2290.080541992188,669.6346069335938
Xenium,2850.870739746093,6893.774755859375
Xenium,3723.194653320312,3672.09130859375
Xenium,1518.533819580078,1651.8192565917968
Xenium,2275.9395385742187,527.0656799316406
Xenium,1532.1081909179686,1535.5410827636715
Xenium,4642.58212890625,122.10244293212892
Xenium,3214.511779785156,116.4632682800293
Xenium,5468.299853515625,671.1902252197266
Xenium,4525.007788085937,5804.278540039062
Xenium,1924.108850097656,503.4138488769531
Xenium,1008.6718200683594,1859.1255615234372
Xenium,3528.7119140625,2179.982922363281
Xenium,3711.2822021484376,1956.164392089844
Xenium,3051.0747924804687,6804.169897460937
Xenium,2230.094738769531,1052.473175048828
Xenium,1096.6216064453124,5329.01025390625
Xenium,4522.642895507813,6756.801489257812
Xenium,2490.8581787109374,1180.727197265625
Xenium,1309.9461853027344,1271.5835021972655
Xenium,3718.8508544921874,125.57851181030271
Xenium,2544.9674438476563,3793.045727539062
Xenium,3218.676696777344,6106.080004882812
Xenium,2947.95439453125,4339.369116210937
Xenium,4001.221435546875,3172.7598876953125
Xenium,3600.617431640625,1545.0031433105469
Xenium,3408.2250366210938,627.039874267578
Xenium,5035.497534179687,4249.645556640625
Xenium,3019.865307617187,786.821923828125
Xenium,4125.8887939453125,6514.392114257812
Xenium,3624.812548828125,5303.492822265624
Xenium,3803.4723388671873,6580.207763671875
Xenium,2436.637890625,695.133154296875
Xenium,2531.2887939453126,2152.020703125
Xenium,5203.559716796874,502.3067840576172
Xenium,925.9090881347656,7122.024658203125
Xenium,4311.019458007812,6046.290307617187
Xenium,2097.9745239257813,819.0848815917968
Xenium,709.5298736572265,898.6203735351562
Xenium,4892.306567382812,1250.3844482421875
Xenium,4966.091381835938,4271.614404296874
Xenium,3773.4616943359374,4309.099072265625
Xenium,1343.5142333984377,747.5238464355468
Xenium,2992.288452148437,5996.027416992188
Xenium,4955.522412109375,1578.1514831542968
Xenium,507.1820404052734,1883.3283569335936
Xenium,2716.699816894531,3448.062353515625
Xenium,3325.616076660156,1101.3320922851562
Xenium,1463.2330810546875,5355.20087890625
Xenium,1907.341271972656,1669.8669189453124
Xenium,1945.4256713867187,1015.1188293457031
Xenium,2751.016906738281,2212.676794433594
Xenium,498.52001953125,3142.6737060546875
Xenium,1260.9802917480467,271.10592803955075
Xenium,3795.5143798828126,6326.23291015625
Xenium,4294.236108398437,463.02821350097656
Xenium,3877.4987060546873,6528.317919921875
Xenium,801.0732238769531,6062.064697265625
Xenium,631.2402252197265,5683.133203124999
Xenium,362.0638137817383,301.827197265625
Xenium,4045.1267578125,6490.580493164062
Xenium,2478.26298828125,411.2916229248047
Xenium,4834.59580078125,6807.625927734375
Xenium,2597.363220214844,6692.748510742187
Xenium,1672.3858947753906,1684.785601806641
Xenium,2447.130285644532,1427.620135498047
Xenium,2551.50078125,3360.472509765625
Xenium,1353.5171936035156,3057.5062377929685
Xenium,3223.043737792969,507.8850646972656
Xenium,4089.1321044921874,554.2273406982422
Xenium,4303.86875,5815.211499023438
Xenium,4443.660961914063,7009.336572265624
Xenium,384.07234954833984,1215.5131774902345
Xenium,4029.6976806640623,6016.692211914063
Xenium,4448.1662109375,1851.5357421875
Xenium,1209.88701171875,3697.9706542968743
Xenium,1494.2908691406249,1054.3941833496094
Xenium,1072.9386474609375,3445.222863769531
Xenium,2008.050915527344,7081.731005859375
Xenium,4873.947314453125,565.2366668701171
Xenium,1805.1775390625,998.0787780761718
Xenium,2716.05380859375,6965.470263671875
Xenium,2583.1998046875,5196.08154296875
Xenium,2000.7427001953124,1895.5319580078124
Xenium,3840.2506103515625,5119.623046875
Xenium,2452.908459472656,1191.0207885742186
Xenium,3715.9762939453126,940.8344116210938
Xenium,1388.5194091796875,2762.2310546875
Xenium,1093.8098205566405,2526.807409667969
Xenium,2436.600329589844,144.2123260498047
Xenium,1696.1196960449215,2909.5713745117187
Xenium,4419.095629882812,231.5017852783203
Xenium,4455.682568359375,285.20457153320314
Xenium,2651.289868164062,6655.446875
Xenium,4816.656567382813,6540.3150390625
Xenium,4696.3226318359375,2846.171667480469
Xenium,1505.6110595703124,410.9305908203125
Xenium,2152.127783203125,896.6653320312499
Xenium,1360.238439941406,5640.525292968749
Xenium,734.1876556396484,7037.37080078125
Xenium,3664.569970703125,4731.79228515625
Xenium,4159.31396484375,4561.154370117188
Xenium,3020.12138671875,3327.6053588867185
Xenium,5341.06298828125,265.95884704589844
Xenium,1233.1463195800782,1277.2208740234375
Xenium,1304.7374450683594,242.53578033447263
Xenium,3542.447631835937,3883.2191894531247
Xenium,3988.2,3889.574682617188
Xenium,1307.616259765625,349.3506225585937
Xenium,1914.6658813476563,1070.1008178710938
Xenium,1053.470617675781,2783.591870117187
Xenium,1922.5227783203125,1454.585430908203
Xenium,2413.189013671875,126.67229537963868
Xenium,1081.2854980468749,2852.642333984375
Xenium,3487.442919921875,6554.76005859375
Xenium,4243.678955078125,738.2575286865234
Xenium,3478.3282470703125,5488.8853759765625
Xenium,4037.817919921875,1021.2900451660156
Xenium,1715.877526855469,1178.2995300292969
Xenium,1590.236590576172,1053.374951171875
Xenium,1180.3620666503905,2003.1383056640625
Xenium,535.4073944091797,5809.091748046875
Xenium,829.8949371337891,2873.681494140625
Xenium,1478.8160339355468,2652.227856445312
Xenium,2898.4682495117186,1414.4660949707031
Xenium,2486.170520019531,6808.974389648437
Xenium,420.346841430664,1005.4249694824218
Xenium,2618.1797119140624,5410.819018554687
Xenium,2990.128173828125,2016.7150634765624
Xenium,952.4206420898436,3044.473181152344
Xenium,2173.801123046875,2542.2831787109376
Xenium,3285.5666748046874,459.77394409179686
Xenium,5351.054638671875,5850.650024414063
Xenium,1601.5995300292968,1767.95517578125
Xenium,2764.685803222656,1899.256311035156
Xenium,3775.8415283203126,3653.1908447265614
Xenium,3105.439099121093,1810.155517578125
Xenium,1108.3127380371093,1571.4080322265625
Xenium,691.8956420898437,309.73597412109376
Xenium,2667.4359252929685,6603.61181640625
Xenium,1918.7780883789064,5627.979907226562
Xenium,3078.2191772460938,2323.7966552734374
Xenium,2957.0887817382813,2053.849230957031
Xenium,1588.9857666015623,2421.5514282226563
Xenium,2455.001708984375,6743.878833007812
Xenium,2462.060693359375,418.68995361328126
Xenium,3365.127587890625,1465.2744506835936
Xenium,1152.657275390625,884.8436706542968
Xenium,3266.419885253906,2546.4213256835938
Xenium,4906.466040039062,2664.8875854492185
Xenium,3121.2904785156247,1182.1468383789063
Xenium,2221.061828613281,2308.5153320312497
Xenium,3033.071850585937,3061.6827758789063
Xenium,4908.647485351562,6793.014477539063
Xenium,4438.846093749999,6042.869555664062
Xenium,2280.373193359375,1470.621710205078
Xenium,2670.128283691406,203.4117599487305
Xenium,2611.197717285156,5586.495092773437
Xenium,2931.581103515625,2667.186279296875
Xenium,2858.2748291015623,179.7472831726074
Xenium,933.3032165527344,707.3432403564453
Xenium,3950.5841796875,3331.246081542969
Xenium,1831.1405151367187,666.387808227539
Xenium,2586.809399414062,3565.644995117188
Xenium,2667.21201171875,1406.5642700195312
Xenium,3462.4146118164062,496.3456298828125
Xenium,2659.0193481445312,1760.7791503906249
Xenium,4121.629663085937,672.0659576416016
Xenium,3996.6950195312497,3316.106909179688
Xenium,2463.2140869140626,5076.33115234375
Xenium,1432.8821044921874,2318.6306640625
Xenium,461.6939666748047,5166.609619140625
Xenium,483.2288391113281,482.0941223144531
Xenium,1220.5982360839844,3635.830590820312
Xenium,2608.0851318359373,4072.391918945312
Xenium,1364.2600646972655,800.8301666259765
Xenium,2837.812780761719,3003.0867309570312
Xenium,2392.995703125,132.4016502380371
Xenium,1243.6432800292969,3436.2053100585936
Xenium,1882.4499267578124,1208.9625122070313
Xenium,1199.9611450195312,1959.2194946289064
Xenium,3716.408349609375,4079.394458007812
Xenium,3304.7632690429687,4320.112963867187
Xenium,2800.4279296875,1866.7303222656249
Xenium,641.3898498535156,5036.773779296875
Xenium,1704.7282287597657,1143.2059020996094
Xenium,1488.6616943359377,6185.761279296875
Xenium,2479.165698242188,1773.7804565429688
Xenium,2786.9196533203126,714.8483917236327
Xenium,1105.77197265625,2836.633447265625
Xenium,2821.662158203125,3079.264038085937
Xenium,2768.537365722656,5011.47216796875
Xenium,2033.9190551757813,1541.2362487792968
Xenium,3045.36240234375,4143.263574218749
Xenium,4903.063549804688,688.0224456787109
Xenium,1386.6317077636718,4392.380810546875
Xenium,1733.6761657714844,2085.7389648437497
Xenium,1937.0862915039063,752.6872955322266
Xenium,3625.789135742187,6162.546484375
Xenium,2249.2938232421875,2331.091589355469
Xenium,1549.3257751464844,619.6993896484374
Xenium,584.7405975341796,460.46327209472656
Xenium,1400.1034606933592,1311.5485473632812
Xenium,3639.3845703125,4156.140576171875
Xenium,2075.7616333007813,2053.7923706054685
Xenium,3177.3867431640624,5625.295434570312
Xenium,3130.523229980469,4379.140649414062
Xenium,467.3431671142578,1120.9584594726562
Xenium,1021.7263549804688,5321.775292968749
Xenium,585.6932159423828,887.3048522949218
Xenium,2607.8041503906247,6869.181616210937
Xenium,993.230810546875,5736.92060546875
Xenium,502.0092529296875,931.8774536132812
Xenium,1741.6454345703123,1775.1857788085938
Xenium,557.1075042724609,4261.1956787109375
Xenium,2567.5123657226563,1752.5983154296875
Xenium,3583.4435302734373,5987.148071289063
Xenium,4114.971606445312,856.2150024414062
Xenium,3060.7005859375,7041.25556640625
Xenium,2807.625744628906,1206.2001159667968
Xenium,1062.2452697753906,248.9220123291016
Xenium,3245.33486328125,979.4508911132812
Xenium,532.7641662597656,583.506427001953
Xenium,3351.556018066406,7049.573779296875
Xenium,3872.393725585937,1070.876837158203
Xenium,3407.6798828125,2666.0721069335937
Xenium,1597.009924316406,3400.539135742187
Xenium,4596.702050781249,3383.470446777344
Xenium,1985.7905029296876,1346.2732055664062
Xenium,5372.387646484375,601.2114227294921
Xenium,4677.016259765624,1334.060577392578
Xenium,2672.2653198242188,442.0171203613281
Xenium,2491.0212890625,2314.7035644531247
Xenium,3507.8404296875,2322.3996337890626
Xenium,661.8507049560546,4240.701049804688
Xenium,3486.029296875,2229.673474121093
Xenium,1748.184375,289.7096908569336
Xenium,831.2542419433594,7130.0888671875
Xenium,3408.338134765625,2324.0788818359374
Xenium,3767.3319824218743,6106.221533203125
Xenium,3191.762036132812,440.4772216796875
Xenium,3178.186315917969,4454.23740234375
Xenium,2057.6698730468747,1682.854425048828
Xenium,627.735220336914,4296.5902099609375
Xenium,3006.7218505859373,4149.9818115234375
Xenium,1433.6593688964842,5214.213769531249
Xenium,388.7405792236328,424.78334960937497
Xenium,1609.635723876953,564.9195251464844
Xenium,3385.685302734375,1457.3748046875
Xenium,3253.603063964844,1240.7508728027344
Xenium,2668.396948242188,378.1134002685547
Xenium,2198.018029785156,903.839385986328
Xenium,3793.2046875,5522.921484375
Xenium,1626.79208984375,2415.563244628906
Xenium,377.7917709350586,2037.316149902344
Xenium,465.43056335449216,1843.65498046875
Xenium,3893.502197265625,4069.5580322265614
Xenium,4792.212426757812,6634.046630859375
Xenium,1728.4703308105468,5283.837817382812
Xenium,3616.0763916015626,2033.6083984375
Xenium,1841.6609252929688,3103.3234375
Xenium,2160.6838134765626,635.3107727050781
Xenium,3349.1629028320312,3379.932653808594
Xenium,1604.561767578125,1708.3133361816406
Xenium,1116.9884033203125,974.8282897949218
Xenium,4887.454345703125,6570.693823242187
Xenium,1255.6008666992186,1449.7840515136718
Xenium,1396.3467346191403,6542.056542968749
Xenium,4222.97763671875,5724.218334960938
Xenium,3829.33798828125,5323.823095703125
Xenium,4504.716943359374,118.13020782470704
Xenium,5076.259765625,2039.1802978515625
Xenium,1570.1642639160157,6462.584033203125
Xenium,4416.444775390625,6756.894873046875
Xenium,651.2874420166015,1873.8787475585937
Xenium,995.454071044922,1420.28857421875
Xenium,4380.36875,521.5762176513672
Xenium,4031.220458984375,6715.550341796875
Xenium,929.5288513183592,2007.471728515625
Xenium,3125.6892700195312,1037.921075439453
Xenium,2080.05458984375,2486.556298828125
Xenium,4141.585986328125,3108.064221191406
Xenium,2466.525891113281,1317.897918701172
Xenium,3191.0041748046874,5558.280737304687
Xenium,1953.1005737304688,3160.352502441406
Xenium,264.58265533447263,364.7360946655273
Xenium,1509.9503967285157,2847.0050659179688
Xenium,2383.8146240234373,2625.577990722656
Xenium,1012.3702331542968,3323.4734375
Xenium,3274.2933837890623,2894.726049804688
Xenium,1221.0546752929688,5703.200341796874
Xenium,586.8250793457031,429.46537933349606
Xenium,2512.2741943359374,2609.2042846679688
Xenium,1016.9771667480468,6002.521118164063
Xenium,3334.564733886719,2019.9075439453125
Xenium,3020.231787109375,3868.284008789062
Xenium,3702.3796142578126,3814.723217773437
Xenium,999.3928955078125,1740.5596923828125
Xenium,1469.8499450683594,509.0826080322266
Xenium,5123.578369140625,437.5983032226562
Xenium,2286.677221679688,349.2068634033203
Xenium,1711.6329223632813,2802.8224975585936
Xenium,1911.947998046875,2854.895788574219
Xenium,3444.5534057617188,1877.8992309570312
Xenium,2405.6427734375,1717.2039916992187
Xenium,1749.5843017578125,3208.719287109375
Xenium,1277.7054321289063,5307.543603515624
Xenium,1566.1132751464845,1459.140380859375
Xenium,1899.1378173828125,4902.890893554687
Xenium,3268.059912109375,2147.8906494140624
Xenium,3964.773950195312,3856.6894775390624
Xenium,1246.5524963378905,5292.807641601562
Xenium,2848.402709960937,5669.852368164063
Xenium,2705.226892089844,5570.895849609375
Xenium,3174.1818115234373,846.7331237792969
Xenium,2952.800390625,5154.990185546875
Xenium,4807.1256103515625,613.4746856689453
Xenium,4125.1794921875,5097.899072265624
Xenium,2269.7004638671874,346.21178588867184
Xenium,2077.3008056640624,4031.830981445312
Xenium,4715.69208984375,3767.744946289062
Xenium,5219.984057617187,710.6493896484375
Xenium,1579.319921875,1598.1560546875
Xenium,4029.04150390625,6086.874487304687
Xenium,4397.367504882813,1069.4680908203125
Xenium,4262.159814453124,5140.835693359375
Xenium,2993.395361328125,5137.71875
Xenium,1057.8898498535157,2059.1486572265626
Xenium,3911.4580322265615,5135.772216796875
Xenium,1260.9881774902344,5484.151440429688
Xenium,2374.889416503906,1075.455029296875
Xenium,1344.1834838867187,664.0191802978516
Xenium,473.8948699951172,4428.376318359375
Xenium,1583.2953735351562,3408.017724609375
Xenium,4203.728540039062,5106.097338867187
Xenium,3259.3895385742185,472.53432006835936
Xenium,1337.7709228515623,1721.924334716797
Xenium,1103.2959533691403,7106.331201171874
Xenium,3865.1355224609374,3998.230249023437
Xenium,2441.192736816406,2705.543566894531
Xenium,4562.156274414062,254.5368682861328
Xenium,3047.648229980469,1421.3381042480469
Xenium,2595.58125,2109.496423339844
Xenium,525.0886932373047,4916.407885742187
Xenium,2478.3192260742185,448.6697296142578
Xenium,2431.192370605469,1771.3381591796874
Xenium,4158.622094726562,498.27301940917965
Xenium,2743.2069091796875,5691.8187255859375
Xenium,2938.918994140625,2462.1750366210936
Xenium,725.8308441162109,678.7857513427734
Xenium,3452.9237060546875,1292.6614685058594
Xenium,3708.130395507813,6064.840063476562
Xenium,3202.7989624023435,1471.7339111328124
Xenium,775.9422973632812,1864.5951538085935
Xenium,2583.505688476562,6749.658251953125
Xenium,3646.824145507812,1587.689599609375
Xenium,4562.4434814453125,4200.854809570313
Xenium,4424.93564453125,6161.486474609374
Xenium,4597.200927734375,3414.808178710937
Xenium,4767.499340820313,4259.046606445312
Xenium,3165.032275390625,645.8051910400391
Xenium,1124.1715881347657,2949.571594238281
Xenium,1714.4846557617186,4025.60166015625
Xenium,4107.79267578125,1928.526110839844
Xenium,2777.576501464844,2328.2201416015623
Xenium,3527.201171875,1057.927203369141
Xenium,4207.1575927734375,223.6528259277344
Xenium,1404.3082214355468,5604.042529296875
Xenium,1277.5949279785157,5044.163549804687
Xenium,4939.737646484375,4093.454321289063
Xenium,3607.925854492187,6471.841064453125
Xenium,2486.448803710937,2253.716479492188
Xenium,2745.0185546875,6838.496118164062
Xenium,5072.8232421875,5923.774926757812
Xenium,3681.899926757813,1497.3806274414062
Xenium,507.1268402099609,4210.2990234375
Xenium,534.4896911621094,5241.074682617187
Xenium,2792.303955078125,470.5818206787109
Xenium,1056.6466003417968,3556.6822265625
Xenium,932.197344970703,1519.7634765625
Xenium,3726.445239257812,5179.570458984374
Xenium,1075.6843383789062,5847.3712158203125
Xenium,2480.4880126953126,6602.722802734374
Xenium,4022.951635742188,6568.449291992188
Xenium,896.4028198242187,2529.3789916992187
Xenium,651.9524383544922,485.8813537597656
Xenium,4849.983374023437,140.95463256835936
Xenium,1830.879040527344,1965.436572265625
Xenium,2221.7875244140623,2355.04287109375
Xenium,1289.889318847656,2715.865380859375
Xenium,3846.0437255859374,5439.7974609375
Xenium,816.4971649169921,2046.622985839844
Xenium,2435.008654785156,3412.7095336914062
Xenium,1792.843408203125,5741.677783203125
Xenium,4263.6693115234375,5960.569384765625
Xenium,3797.681713867187,676.2764770507812
Xenium,3551.47265625,877.6641174316406
Xenium,3429.9255615234374,2277.933386230469
Xenium,1825.3613037109371,1989.9261596679687
Xenium,4426.438916015625,5676.09912109375
Xenium,2016.34609375,610.8084228515625
Xenium,4713.846411132812,1719.1964904785157
Xenium,3255.770812988281,5688.991479492187
Xenium,2643.341455078125,4474.829565429687
Xenium,1270.2199951171874,5359.367456054687
Xenium,3597.243994140625,4164.828173828125
Xenium,4136.531225585937,6897.864965820312
Xenium,828.5212097167969,2630.2608764648435
Xenium,1419.7006713867188,766.5381866455078
Xenium,4716.0162353515625,634.2402832031249
Xenium,399.6837585449219,4293.498999023437
Xenium,387.91991729736327,791.9977203369141
Xenium,895.9242797851563,5918.349951171875
Xenium,886.1264526367187,2205.07763671875
Xenium,1140.7421264648438,1849.101123046875
Xenium,2653.8865600585937,3742.23125
Xenium,1263.6217041015625,5350.880322265625
Xenium,508.35769042968747,233.8118927001953
Visium,4853.127966999698,3905.588026135172
Visium,867.8212249703165,4142.211476847274
Visium,570.1715634445109,5648.781198100779
Visium,2498.8629598114303,1794.0883122929854
Visium,5230.6349974573595,3187.9676300080782
Visium,2136.8030324042265,224.19964332271138
Visium,2185.791100755685,5588.719818257255
Visium,2598.5862525025277,3109.953767628155
Visium,4165.816450021963,4458.831120951632
Visium,3156.201758676021,4496.570526828729
Visium,3293.6088682452337,1412.6797804563125
Visium,5037.4502087594865,732.0762729588014
Visium,5081.073062893875,4600.911353816356
Visium,1553.6585343468887,4908.286108393862
Visium,3522.106683752806,2107.9782026169787
Visium,2412.2159801023727,829.877058679423
Visium,1981.0042066769356,1461.8565331233208
Visium,4609.207953962188,5498.35138868527
Visium,3292.159566164588,2732.550226432756
Visium,3503.6900620742117,261.19162643177697
Visium,4013.862621964254,1738.0070175702176
Visium,2710.464370187896,6096.766245527465
Visium,590.0623927242705,6176.250047922932
Visium,5369.5374180535455,5557.690251281281
Visium,1085.6384230847798,1847.245150080751
Visium,3886.5374012284265,1038.7036047682768
Visium,3868.166788496158,5965.400842205138
Visium,4859.389763684021,4081.427579756235
Visium,1300.5072059969161,2190.9142760403265
Visium,1585.1054600611978,333.2430726786083
Visium,5469.214701798318,100.07189299438642
Visium,4108.22070043828,1558.1873788283974
Visium,4122.193595887573,589.9960400940786
Visium,1127.188341058285,261.9390491998083
Visium,3108.758812392569,4586.769158766596
Visium,1367.2882619467327,2628.2093994451316
Visium,2155.21965408282,2070.986219507913
Visium,2379.872471920811,6724.765634850603
Visium,2557.0363345290234,4695.259868509098
Visium,1914.22315072712,1024.5614097185166
Visium,4153.66162502769,2787.8840983874934
Visium,2792.6925291881707,4246.552303834899
Visium,3319.7365886887983,2115.4354642861326
Visium,2694.443444098237,1611.3691221366807
Visium,1279.719794249906,2983.2909666741007
Visium,2570.0877419905473,5046.361350617311
Visium,4857.018973615604,6720.59084657521
Visium,5101.860474640886,3808.5346631825814
Visium,4337.640003933622,934.1929801465321
Visium,3188.5912758039085,5375.165764279613
Visium,4560.219885610728,133.83121375072596
Visium,3962.5497724907027,5786.133923076714
Visium,3955.7352561929847,5610.319274976168
Visium,4505.593654655183,1367.4831129100617
Visium,1468.4857622389954,2624.757128417251
Visium,3163.937762961509,3353.0923540867425
Visium,4779.532394752165,3292.478254629823
Visium,4271.801539397384,5950.536129907866
Visium,2088.4385981330033,1633.691096103109
Visium,1285.9815909342287,3159.1305202951635
Visium,612.2991065519282,4064.002911312715
Visium,2700.6803352620436,1786.6559561443482
Visium,4725.82765178439,3206.8373329466267
Visium,1123.3682489092216,4220.972761995228
Visium,4709.827829120537,5494.371303564512
Visium,3720.0790615338383,6059.026839650368
Visium,2565.668921281763,2231.936155311184
Visium,3878.2735828500618,2182.7594026441766
Visium,1598.1568675227218,684.3445547868205
Visium,3667.2709010333147,4653.540377511244
Visium,4637.706464474168,3561.9438056961144
Visium,3757.7628784119534,1659.27063794278
Visium,3783.890598855517,2362.0263217726006
Visium,3239.9041252774596,1327.0388587731159
Visium,4202.603684432825,1378.920459699973
Visium,4088.35477667904,1031.2712486196401
Visium,1034.3255736112305,5895.372055587247
Visium,914.7363571608903,4052.5904700433202
Visium,2195.872989589071,1805.5256590828967
Visium,3902.030513225209,5524.678353292973
Visium,2072.991495082547,3921.200161200478
Visium,5269.814125362447,4241.824795946111
Visium,727.4445967729662,3091.8065819371204
Visium,3090.3421907139746,2739.982582581394
Visium,3735.5261645842957,3771.517774552999
Visium,4182.7377606735845,852.0043294912148
Visium,1117.106452224898,4045.1332083741663
Visium,3953.318457178242,1475.998728173081
Visium,2008.5812292011478,844.7417709766974
Visium,4669.174493614285,5759.831863989529
Visium,2969.8314862758652,2216.4938178799985
Visium,2480.5172525996786,6721.33826934324
Visium,2201.2132982856256,3300.6580335464914
Visium,1396.3394920721084,691.7769109354576
Visium,3598.1190550150823,6855.408520925416
Visium,503.39050749469607,5211.486074695975
Visium,3154.7524565953736,5816.440972805175
Visium,4985.240776818684,6100.0487189212245
Visium,838.7699948449408,6078.643965356948
Visium,3993.971792684495,1210.5381677480646
Visium,3625.7209830598113,6238.846478392187
Visium,2766.564808744606,3543.7966200050796
Visium,3948.0241574280144,6754.35016733155
Visium,2690.598446428655,5569.850115318706
Visium,1755.4759097975011,4900.853752245226
Visium,4396.68505559795,2514.966276293322
Visium,971.389515330995,1499.5959390004173
Visium,2668.2908181341554,908.0607186934658
Visium,2752.039193681918,4512.012864259917
Visium,3082.631091949005,3884.0134749367753
Visium,613.1956890191786,2744.1573708567867
Visium,943.7875872862669,2116.157981533647
Visium,5272.184915430864,1602.6615291271355
Visium,2742.853887315784,6975.361482978346
Visium,5069.470957512999,2929.939425731699
Visium,1464.6407645694144,6583.238121599276
Visium,4293.141670757789,5158.134533753573
Visium,956.8639002683076,2467.8121832552542
Visium,2428.2618117125494,5315.826901683601
Visium,2779.61621620613,3894.898102113292
Visium,5136.252013462816,3367.234549136503
Visium,1058.0364950400517,2463.80719261398
Visium,4112.111707054186,4373.190199268436
Visium,2322.2767223371284,3824.1218927273694
Visium,1629.6248966628382,2882.232613080235
Visium,597.7734914892399,5032.219155567551
Visium,2478.100453584936,2587.017722540155
Visium,3202.2203083993436,5726.795060480702
Visium,2400.6598836678213,5932.38894421683
Visium,564.8312547479582,4153.648823637185
Visium,3822.1731442933524,4735.729028166561
Visium,1573.5493636266474,5435.754958216015
Visium,5273.659123032028,283.3438027640859
Visium,705.2078829453076,5204.053718547339
Visium,4410.657951047244,1546.7749375590038
Visium,4334.6915887312925,3572.8284328726304
Visium,5339.518690994075,2039.931747011422
Visium,4930.015817303419,560.2417099790136
Visium,4943.067224764942,911.3431920872263
Visium,1420.0964224472564,4033.695861584254
Visium,4909.228405556409,1352.6184006127878
Visium,2209.502022184508,2157.154955283987
Visium,1503.7738835281762,863.6114739152458
Visium,4603.842739745116,4002.6662946082806
Visium,4890.857792824139,6279.31563804965
Visium,4916.018016333608,1527.8803290999385
Visium,631.6123106977748,4590.943947041989
Visium,3748.5775720458187,4122.619256661212
Visium,4110.637499453022,5692.507925631487
Visium,2816.403450616992,814.987440861632
Visium,3702.583927843014,2892.9474426226334
Visium,5415.53106225635,6787.362065319859
Visium,4809.551121811635,6810.236758899681
Visium,799.5908669398532,5024.786799418914
Visium,3842.0390680525934,5262.645158375319
Visium,1960.2167949299255,2254.2332237570954
Visium,5446.97798797066,2212.319029604604
Visium,1843.5970971077222,4545.747279495738
Visium,5324.9930759313875,3008.147991266258
Visium,536.3327442359778,6090.0564066263405
Visium,1174.70220180858,6945.776950497401
Visium,4889.33757627665,825.1495507906352
Visium,1808.2840702980247,6306.34021438435
Visium,1163.1000964277046,5274.805022412744
Visium,4339.135314960594,6387.806347792152
Visium,4955.222049759213,2582.290214651366
Visium,4291.667463156625,6477.452260116622
Visium,5255.28851029976,5210.041040200948
Visium,874.6357412680336,4318.026124947819
Visium,4134.3484208818445,2260.943062658219
Visium,1211.4894362194427,3865.8662892457405
Visium,912.3655670924745,6691.753736862295
Visium,4437.338391104202,2249.5057158683067
Visium,1171.732683180443,2811.4813092148306
Visium,3857.4861711030508,2975.13609327795
Visium,2794.1418312688174,2926.6818578584553
Visium,642.2718246650729,808.2776019605094
Visium,5175.45604688842,4421.644434687931
Visium,2287.8851835152,4265.422006773448
Visium,2128.195351172004,2688.07607613402
Visium,1864.3845088547332,3753.3705888619643
Visium,3134.8865328361326,5289.524842596416
Visium,1834.4117907415884,7009.09589821417
Visium,2117.535837204706,6470.742421215499
Visium,2916.126743308091,2130.8528961968013
Visium,879.4233303511928,5813.18340493193
Visium,4420.441985973098,5856.8852269421195
Visium,1144.708380269627,3428.5711658409364
Visium,5419.376059925932,2828.881072137833
Visium,4030.805036041682,4904.111320118469
Visium,3472.2680418804202,4836.787381760426
Visium,3638.7723905213343,6589.947960500401
Visium,2109.7787294934096,841.2894999488171
Visium,3038.0867498268462,1334.4712149217535
Visium,4211.834999745285,5689.055654603605
Visium,4430.548780327002,2074.243787381156
Visium,1398.75629108685,4826.097457738545
Visium,1278.2704921692584,4303.161412650545
Visium,686.7912612667142,3357.267142362137
Visium,405.1414224047621,2576.3028929977563
Visium,4162.846931393826,324.53547966906217
Visium,1856.673410089763,4897.4014812173455
Visium,1729.3481893539374,4198.098068415406
Visium,4578.636507289322,1980.6177899359282
