query_idx,query_tile_id,Dataset,spindle_time_ms,bf_time_ms,speedup,exact_best_dist,spindle_best_dist,spindle_best_rank,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,recall_at_eps_0.5,overlap_at_eps_0.5,recall_at_eps_1.0,overlap_at_eps_1.0,true_best_niche,direction,seed,variant,correction,n_niches,n_tiles_index,n_tiles_query,build_time_s
24,78,cross_modal_brca_x2v_seed0,20.4074,1506.2012,73.81,115.0709,115.0709,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
25,81,cross_modal_brca_x2v_seed0,20.3867,1506.3618,73.89,114.1144,114.1144,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
26,83,cross_modal_brca_x2v_seed0,20.4593,1469.837,71.84,117.0671,117.0671,1,1,1.0,1,1.0,1,1.0,1,0.8,0,x2v,0,all_niche,global,2,156,165,8.54
27,85,cross_modal_brca_x2v_seed0,20.2614,1487.6898,73.42,114.7827,114.7827,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
28,92,cross_modal_brca_x2v_seed0,19.9771,1505.1243,75.34,119.3803,119.3803,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
29,95,cross_modal_brca_x2v_seed0,20.3203,1497.306,73.69,115.1787,115.1787,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
30,98,cross_modal_brca_x2v_seed0,19.609,1483.6054,75.66,120.5669,120.5669,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
31,101,cross_modal_brca_x2v_seed0,20.2751,1490.9713,73.54,114.9282,114.9282,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
32,105,cross_modal_brca_x2v_seed0,20.1646,1494.6925,74.12,117.3178,117.3178,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
33,107,cross_modal_brca_x2v_seed0,20.4195,1510.7096,73.98,114.4549,114.4549,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
34,110,cross_modal_brca_x2v_seed0,20.1422,1492.2733,74.09,116.7816,116.7816,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
35,111,cross_modal_brca_x2v_seed0,19.7008,1492.8193,75.77,119.1909,119.1909,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
36,115,cross_modal_brca_x2v_seed0,20.2641,1508.0449,74.42,116.8015,116.8015,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
37,120,cross_modal_brca_x2v_seed0,19.3508,1474.0358,76.17,123.5806,123.5806,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
38,123,cross_modal_brca_x2v_seed0,19.471,1474.5374,75.73,122.1697,122.1697,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
39,126,cross_modal_brca_x2v_seed0,19.684,1480.232,75.2,121.1811,121.1811,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
40,128,cross_modal_brca_x2v_seed0,19.756,1473.3885,74.58,120.7245,120.7245,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
41,134,cross_modal_brca_x2v_seed0,20.6994,1490.1104,71.99,115.4487,115.4487,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
42,141,cross_modal_brca_x2v_seed0,19.6364,1492.6799,76.02,119.7163,119.7163,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
43,142,cross_modal_brca_x2v_seed0,19.8106,1486.2638,75.02,118.5238,118.5238,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
44,150,cross_modal_brca_x2v_seed0,19.8353,1485.8081,74.91,118.563,118.563,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
45,153,cross_modal_brca_x2v_seed0,19.9078,1487.7765,74.73,117.3545,117.3545,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
46,156,cross_modal_brca_x2v_seed0,19.8788,1504.1922,75.67,120.0501,120.0501,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
47,157,cross_modal_brca_x2v_seed0,20.2144,1501.5401,74.28,117.865,117.865,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
48,162,cross_modal_brca_x2v_seed0,18.8767,1484.4866,78.64,125.8817,125.8817,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
49,164,cross_modal_brca_x2v_seed0,19.379,1473.3187,76.03,122.3231,122.3231,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,0,all_niche,global,2,156,165,8.54
