# Panel E -- Visium Spot Coordinates
# 
# Scatter-plot background layer: spatial (x, y) coordinates of Visium spots from
# the matched human breast-cancer tissue section.
# 
# Columns:
#   x -- Spatial x-coordinate of the Visium spot centroid
#   y -- Spatial y-coordinate of the Visium spot centroid
# 
# Source CSV : results/cross_modal_search/spatial_coords_sample.csv (Visium rows)
# Generated by: benchmarks/cross_modal_search.py
#
x,y
5480.816807179195,1771.0438210790437
5095.598677956563,3632.69510956152
1068.7420179536766,5454.624661154564
5454.689086735631,1068.288137249223
4287.801362061236,3663.0021592899775
2454.389532156114,6018.582585513422
4990.535076568912,821.697279762755
4867.100862448991,2937.396687400854
1762.2904260952191,5076.668400345771
801.0401690204999,3704.9163534424697
991.255439090236,2026.512069209176
2537.1455052492647,4167.791018686945
1681.8803375499683,4287.743980739876
1849.8588937920456,4721.586833116801
3553.5747128929224,4305.866260910393
1561.394538632377,3764.807935651876
3894.2945089397217,6668.156526034959
4405.91637091041,6825.101471196956
1256.008872821083,6414.855829647368
2973.722492891772,5031.496638320037
1085.6384230847798,1847.245150080751
571.6457710456743,4329.46347173773
4843.942660633564,6368.936644853603
3449.4325994930414,175.57561026909752
4880.177175431032,3289.050889122461
2923.8378420730605,986.8220038414196
1108.8426338465342,5189.189006250065
1427.8075212122258,2889.664969228873
2282.5448748186463,2770.289632309853
446.7162458987841,991.5495117302085
3296.5783868733715,5546.975421738883
4597.053128967917,3827.40436612113
4437.338391104202,2249.5057158683067
3742.3406808820127,3947.332422653544
2319.3532126553164,6463.310065066863
2475.7296635165194,5226.180989359131
744.411916370912,6258.463604098767
1156.2855801299856,5098.990374312199
4077.7201682322575,4814.490313314514
4750.481164626789,5228.910743139497
3569.0218159433807,2018.357195813025
5114.015299635157,5479.481685746721
3720.0790615338383,6059.026839650368
921.5508734586084,4228.405118143865
3515.292167455089,1932.1635545164336
2481.9665546803253,5401.467823366798
1977.1592090073557,5420.337526305347
3106.3171078573096,451.8958923501132
1483.9079597689342,336.6953437064876
3970.260871255672,4642.103030721332
4207.943993129378,2874.0528341635672
4234.071713572943,3576.808517993388
2892.415821879268,5562.41775917007
346.0714652199149,994.976877237571
4102.926400688053,6836.538817986869
3845.8840657221754,1304.1641651932932
3450.927910520014,5629.188977914718
5289.680049121689,4768.740926154869
1991.6848240700429,4452.121282050511
3485.344354862461,5188.441583482034
3920.376220436961,597.4283962427153
2241.8666337918767,3035.197473121476
827.1678894640636,4407.67203727229
3525.997690368712,4922.981023057017
3629.5410752088737,2279.812765596768
1902.6670542925692,6127.073295255924
1262.823389118802,6590.670477747914
2635.4194958597154,6803.526919998559
4188.078069370137,2347.136703954809
4256.3084274006005,1464.5613813831696
1195.489613555591,6153.400259863626
4784.872703448718,4787.610629093417
3883.613891546616,3677.8917771077695
600.1442815576565,2393.055888748575
1666.4581400200268,6575.80576545064
1342.6347491043334,606.135989252261
3014.3758283980237,4766.036077895021
2511.017784805701,3465.0353348571243
1990.2355219893952,5771.991728026954
661.5850288109195,1335.218637689784
3206.961888536177,448.4685268427506
2379.872471920811,6724.765634850603
2132.9829402551622,4183.233356118131
4441.229397720108,5064.508536308345
